# timestamp latitude longitude height roll pitch azimuth north_vel east_vel up_vel obs_timestamp
1785986629730000 44.820534554 89.008629735 495.1011 -0.961532 -0.902850 318.929762 1.0143 -0.9835 -0.0431 1785986629730000
1785986629734998 44.820534600 89.008629672 495.1008 -0.960111 -0.904436 318.923687 1.0135 -0.9837 -0.0443 1785986629734998
1785986629745999 44.820534696 89.008629501 495.1014 -0.981366 -0.920297 318.911736 1.0098 -0.9943 -0.0448 1785986629745999
1785986629756999 44.820534795 89.008629362 495.1009 -0.982111 -0.925125 318.899169 1.0093 -0.9986 -0.0485 1785986629756999
1785986629766999 44.820534886 89.008629236 495.1004 -0.984549 -0.929152 318.888439 1.0104 -1.0023 -0.0509 1785986629766999
1785986629771999 44.820534932 89.008629172 495.1001 -0.986648 -0.930985 318.883419 1.0114 -1.0034 -0.0517 1785986629771999
1785986629782998 44.820535032 89.008629033 495.0996 -0.994345 -0.934248 318.872367 1.0135 -1.0035 -0.0524 1785986629782998
1785986629797999 44.820535169 89.008628843 495.0988 -1.009031 -0.939236 318.856778 1.0158 -1.0023 -0.0515 1785986629797999
1785986629809000 44.820535264 89.008628691 495.0983 -1.004795 -0.942682 318.860250 1.0168 -1.0020 -0.0513 1785986629809000
1785986629813998 44.820535310 89.008628628 495.0981 -1.010829 -0.945044 318.854972 1.0171 -1.0024 -0.0518 1785986629813998
1785986629824999 44.820535410 89.008628488 495.0975 -1.024095 -0.950257 318.842589 1.0181 -1.0040 -0.0541 1785986629824999
1785986629835000 44.820535502 89.008628361 495.0969 -1.035102 -0.954649 318.831327 1.0193 -1.0052 -0.0571 1785986629835000
1785986629845999 44.820535609 89.008628249 495.0996 -1.020177 -0.946615 318.818718 1.0226 -0.9981 -0.0541 1785986629845999
1785986629856999 44.820535710 89.008628110 495.0990 -1.028057 -0.948912 318.807806 1.0236 -0.9981 -0.0571 1785986629856999
1785986629861999 44.820535756 89.008628047 495.0987 -1.030594 -0.949600 318.803192 1.0243 -0.9976 -0.0579 1785986629861999
1785986629872998 44.820535858 89.008627909 495.0980 -1.035034 -0.951486 318.793814 1.0266 -0.9951 -0.0577 1785986629872998
1785986629888000 44.820535997 89.008627721 495.0972 -1.041355 -0.954580 318.781299 1.0312 -0.9905 -0.0542 1785986629888000
1785986629898000 44.820536090 89.008627595 495.0967 -1.045580 -0.956979 318.773662 1.0342 -0.9884 -0.0509 1785986629898000
1785986629908998 44.820536189 89.008627448 495.0961 -1.041962 -0.958531 318.785877 1.0360 -0.9886 -0.0490 1785986629908998
1785986629914000 44.820536235 89.008627386 495.0959 -1.043257 -0.960244 318.782427 1.0364 -0.9893 -0.0490 1785986629914000
1785986629924998 44.820536338 89.008627248 495.0953 -1.044573 -0.964004 318.775226 1.0366 -0.9914 -0.0504 1785986629924998
1785986629934998 44.820536431 89.008627122 495.0948 -1.045069 -0.967423 318.768679 1.0371 -0.9931 -0.0511 1785986629934998
1785986629950999 44.820536549 89.008626895 495.0942 -1.082220 -0.963455 318.759077 1.0290 -1.0011 -0.0489 1785986629950999
1785986629955999 44.820536596 89.008626832 495.0939 -1.082543 -0.965101 318.755812 1.0296 -1.0010 -0.0481 1785986629955999
1785986629965999 44.820536688 89.008626705 495.0935 -1.083532 -0.969100 318.748947 1.0303 -1.0005 -0.0452 1785986629965999
1785986629976998 44.820536790 89.008626566 495.0930 -1.085768 -0.974275 318.741025 1.0303 -1.0000 -0.0411 1785986629976998
1785986629986999 44.820536883 89.008626439 495.0926 -1.088145 -0.979337 318.733480 1.0294 -1.0000 -0.0381 1785986629986999
1785986629993000 44.820536939 89.008626364 495.0924 -1.089574 -0.982581 318.729167 1.0285 -1.0004 -0.0376 1785986629993000
1785986630007998 44.820537073 89.008626164 495.0918 -1.080404 -0.988782 318.730717 1.0260 -1.0028 -0.0395 1785986630007998
1785986630017998 44.820537165 89.008626037 495.0914 -1.081618 -0.992787 318.723090 1.0245 -1.0041 -0.0420 1785986630017998
1785986630028999 44.820537267 89.008625898 495.0910 -1.082173 -0.996049 318.714099 1.0235 -1.0041 -0.0455 1785986630028999
1785986630033998 44.820537313 89.008625834 495.0907 -1.082593 -0.997362 318.709661 1.0235 -1.0035 -0.0467 1785986630033998
1785986630044999 44.820537414 89.008625695 495.0902 -1.084282 -1.000646 318.699516 1.0244 -1.0014 -0.0475 1785986630044999
1785986630054999 44.820537490 89.008625569 495.0899 -1.095863 -1.000003 318.690533 1.0221 -1.0011 -0.0459 1785986630054999
1785986630065999 44.820537591 89.008625430 495.0894 -1.099590 -1.003247 318.680009 1.0225 -1.0013 -0.0447 1785986630065999
1785986630075999 44.820537683 89.008625303 495.0889 -1.102979 -1.006197 318.670442 1.0220 -1.0031 -0.0444 1785986630075999
1785986630085999 44.820537775 89.008625176 495.0885 -1.106717 -1.009148 318.660875 1.0211 -1.0059 -0.0443 1785986630085999
1785986630096998 44.820537876 89.008625036 495.0880 -1.110449 -1.012387 318.650736 1.0201 -1.0093 -0.0440 1785986630096998
1785986630106999 44.820537963 89.008624900 495.0877 -1.099326 -1.016139 318.653381 1.0200 -1.0110 -0.0436 1785986630106999
1785986630118000 44.820538064 89.008624759 495.0872 -1.101985 -1.019374 318.643930 1.0209 -1.0108 -0.0424 1785986630118000
1785986630122998 44.820538110 89.008624695 495.0870 -1.102929 -1.020846 318.639548 1.0218 -1.0099 -0.0414 1785986630122998
1785986630133999 44.820538211 89.008624555 495.0866 -1.104992 -1.024101 318.629135 1.0235 -1.0076 -0.0396 1785986630133999
1785986630143999 44.820538317 89.008624442 495.0857 -1.088793 -1.030983 318.618122 1.0286 -1.0029 -0.0404 1785986630143999
1785986630158998 44.820538456 89.008624252 495.0851 -1.089649 -1.034496 318.601268 1.0274 -1.0028 -0.0442 1785986630158998
1785986630164999 44.820538511 89.008624176 495.0848 -1.088934 -1.035490 318.594098 1.0267 -1.0034 -0.0463 1785986630164999
1785986630174998 44.820538604 89.008624049 495.0843 -1.085635 -1.036452 318.581784 1.0257 -1.0049 -0.0499 1785986630174998
1785986630185999 44.820538705 89.008623909 495.0838 -1.079697 -1.036354 318.568216 1.0251 -1.0066 -0.0525 1785986630185999
1785986630195999 44.820538797 89.008623782 495.0833 -1.072911 -1.035552 318.556570 1.0253 -1.0074 -0.0531 1785986630195999
1785986630200999 44.820538840 89.008623714 495.0831 -1.062688 -1.038267 318.561042 1.0257 -1.0074 -0.0527 1785986630200999
1785986630211998 44.820538942 89.008623574 495.0825 -1.052873 -1.036051 318.548878 1.0259 -1.0073 -0.0518 1785986630211998
1785986630221998 44.820539034 89.008623447 495.0820 -1.043613 -1.035422 318.538545 1.0253 -1.0085 -0.0512 1785986630221998
1785986630231999 44.820539126 89.008623319 495.0815 -1.034351 -1.036369 318.528065 1.0245 -1.0116 -0.0508 1785986630231999
1785986630247998 44.820539270 89.008623099 495.0817 -1.029807 -1.040673 318.509788 1.0223 -1.0217 -0.0485 1785986630247998
1785986630257998 44.820539362 89.008622969 495.0813 -1.022019 -1.043415 318.497592 1.0225 -1.0270 -0.0474 1785986630257998
1785986630267998 44.820539454 89.008622839 495.0808 -1.014223 -1.046861 318.485059 1.0234 -1.0316 -0.0444 1785986630267998
1785986630273998 44.820539509 89.008622761 495.0805 -1.009946 -1.048947 318.476489 1.0240 -1.0335 -0.0419 1785986630273998
1785986630283998 44.820539602 89.008622630 495.0801 -1.004892 -1.052446 318.460805 1.0245 -1.0350 -0.0372 1785986630283998
1785986630293998 44.820539694 89.008622499 495.0798 -1.001586 -1.056294 318.445128 1.0241 -1.0347 -0.0325 1785986630293998
1785986630304999 44.820539792 89.008622347 495.0795 -0.988831 -1.058215 318.440954 1.0228 -1.0329 -0.0283 1785986630304999
1785986630314999 44.820539884 89.008622216 495.0792 -0.987218 -1.061676 318.426421 1.0211 -1.0312 -0.0258 1785986630314999
1785986630324999 44.820539976 89.008622086 495.0790 -0.985273 -1.064594 318.412929 1.0198 -1.0306 -0.0246 1785986630324999
1785986630335000 44.820540067 89.008621956 495.0787 -0.982997 -1.066094 318.400461 1.0196 -1.0314 -0.0234 1785986630335000
1785986630345999 44.820540189 89.008621856 495.0786 -0.945501 -1.057871 318.386120 1.0260 -1.0227 -0.0205 1785986630345999
1785986630350999 44.820540235 89.008621792 495.0785 -0.942780 -1.056913 318.379852 1.0267 -1.0227 -0.0194 1785986630350999
1785986630366999 44.820540383 89.008621585 495.0782 -0.931816 -1.053302 318.358671 1.0287 -1.0202 -0.0163 1785986630366999
1785986630376999 44.820540476 89.008621456 495.0780 -0.923908 -1.051048 318.345083 1.0297 -1.0177 -0.0151 1785986630376999
1785986630388000 44.820540578 89.008621315 495.0779 -0.914055 -1.048952 318.330142 1.0306 -1.0150 -0.0152 1785986630388000
1785986630392998 44.820540624 89.008621251 495.0778 -0.909234 -1.048342 318.323708 1.0308 -1.0142 -0.0158 1785986630392998
1785986630402999 44.820540716 89.008621120 495.0776 -0.899400 -1.047513 318.319556 1.0311 -1.0142 -0.0172 1785986630402999
1785986630412999 44.820540809 89.008620992 495.0775 -0.889768 -1.045932 318.307441 1.0315 -1.0150 -0.0180 1785986630412999
1785986630424000 44.820540911 89.008620851 495.0773 -0.879957 -1.043794 318.294878 1.0323 -1.0163 -0.0181 1785986630424000
1785986630434000 44.820541004 89.008620722 495.0771 -0.873326 -1.041838 318.284158 1.0331 -1.0173 -0.0164 1785986630434000
1785986630444998 44.820541123 89.008620584 495.0769 -0.858522 -1.049316 318.272581 1.0382 -1.0166 -0.0122 1785986630444998
1785986630454998 44.820541216 89.008620456 495.0768 -0.858632 -1.046736 318.263595 1.0374 -1.0161 -0.0073 1785986630454998
1785986630464998 44.820541309 89.008620327 495.0767 -0.862255 -1.045195 318.255324 1.0358 -1.0162 -0.0021 1785986630464998
1785986630470999 44.820541365 89.008620250 495.0767 -0.865902 -1.044687 318.250578 1.0345 -1.0171 0.0008 1785986630470999
1785986630485999 44.820541505 89.008620057 495.0768 -0.877646 -1.044469 318.238727 1.0312 -1.0210 0.0068 1785986630485999
1785986630495999 44.820541597 89.008619928 495.0769 -0.886874 -1.043976 318.230821 1.0295 -1.0247 0.0089 1785986630495999
1785986630506999 44.820541697 89.008619779 495.0770 -0.889643 -1.041563 318.230800 1.0289 -1.0285 0.0092 1785986630506999
1785986630516999 44.820541789 89.008619648 495.0771 -0.899151 -1.040732 318.221906 1.0290 -1.0313 0.0077 1785986630516999
1785986630526998 44.820541882 89.008619518 495.0772 -0.908647 -1.039213 318.212300 1.0295 -1.0328 0.0045 1785986630526998
1785986630537999 44.820541984 89.008619374 495.0772 -0.918323 -1.036390 318.201714 1.0298 -1.0328 0.0001 1785986630537999
1785986630547999 44.820542107 89.008619308 495.0777 -0.880279 -1.027068 318.190929 1.0381 -1.0188 -0.0021 1785986630547999
1785986630552999 44.820542154 89.008619244 495.0777 -0.882897 -1.025475 318.186982 1.0378 -1.0182 -0.0026 1785986630552999
1785986630563998 44.820542256 89.008619102 495.0776 -0.887146 -1.021370 318.179827 1.0376 -1.0181 -0.0024 1785986630563998
1785986630573998 44.820542350 89.008618974 495.0776 -0.889977 -1.016922 318.174362 1.0376 -1.0193 -0.0016 1785986630573998
1785986630583999 44.820542443 89.008618845 495.0776 -0.891778 -1.012107 318.169940 1.0375 -1.0214 -0.0011 1785986630583999
1785986630595000 44.820542546 89.008618702 495.0776 -0.892996 -1.006806 318.165461 1.0370 -1.0240 -0.0012 1785986630595000
1785986630605000 44.820542638 89.008618571 495.0776 -0.894973 -1.004158 318.170927 1.0359 -1.0266 -0.0015 1785986630605000
1785986630615998 44.820542740 89.008618428 495.0776 -0.895821 -0.998868 318.166906 1.0339 -1.0286 -0.0016 1785986630615998
1785986630625998 44.820542833 89.008618298 495.0776 -0.896931 -0.995119 318.162566 1.0316 -1.0301 -0.0013 1785986630625998
1785986630635998 44.820542926 89.008618168 495.0776 -0.898024 -0.991737 318.157182 1.0293 -1.0316 -0.0008 1785986630635998
1785986630646999 44.820543021 89.008618006 495.0784 -0.910283 -0.989287 318.150675 1.0255 -1.0369 0.0005 1785986630646999
1785986630656999 44.820543113 89.008617874 495.0784 -0.911970 -0.985947 318.143368 1.0250 -1.0394 -0.0011 1785986630656999
1785986630667999 44.820543214 89.008617730 495.0784 -0.914393 -0.981513 318.134742 1.0246 -1.0420 -0.0043 1785986630667999
1785986630677999 44.820543307 89.008617598 495.0783 -0.916935 -0.977493 318.126200 1.0237 -1.0438 -0.0083 1785986630677999
1785986630682999 44.820543353 89.008617532 495.0783 -0.918384 -0.975655 318.122106 1.0226 -1.0444 -0.0107 1785986630682999
1785986630694000 44.820543454 89.008617386 495.0781 -0.921977 -0.971594 318.114254 1.0196 -1.0451 -0.0159 1785986630694000
1785986630703998 44.820543544 89.008617252 495.0779 -0.924778 -0.968368 318.116174 1.0166 -1.0459 -0.0199 1785986630703998
1785986630714998 44.820543645 89.008617106 495.0777 -0.927634 -0.965046 318.110320 1.0140 -1.0473 -0.0236 1785986630714998
1785986630730000 44.820543782 89.008616907 495.0773 -0.932063 -0.960507 318.102861 1.0119 -1.0501 -0.0281 1785986630730000
1785986630735999 44.820543836 89.008616828 495.0771 -0.934457 -0.959538 318.099472 1.0116 -1.0517 -0.0298 1785986630735999
1785986630745999 44.820543922 89.008616703 495.0812 -0.937602 -0.951377 318.092378 1.0101 -1.0527 -0.0256 1785986630745999
1785986630756999 44.820544022 89.008616556 495.0809 -0.944434 -0.950722 318.083487 1.0092 -1.0563 -0.0274 1785986630756999
1785986630766999 44.820544112 89.008616423 495.0807 -0.952010 -0.950513 318.073309 1.0067 -1.0590 -0.0282 1785986630766999
1785986630773000 44.820544167 89.008616342 495.0805 -0.957068 -0.951032 318.066371 1.0047 -1.0602 -0.0281 1785986630773000
1785986630787999 44.820544302 89.008616141 495.0801 -0.970733 -0.952885 318.047465 1.0002 -1.0627 -0.0263 1785986630787999
1785986630797999 44.820544392 89.008616006 495.0798 -0.980543 -0.953772 318.034856 0.9980 -1.0637 -0.0248 1785986630797999
1785986630809000 44.820544489 89.008615856 495.0796 -0.990606 -0.955111 318.030436 0.9966 -1.0642 -0.0236 1785986630809000
1785986630813998 44.820544534 89.008615788 495.0795 -0.996385 -0.955377 318.024507 0.9963 -1.0640 -0.0234 1785986630813998
1785986630824999 44.820544633 89.008615640 495.0792 -1.008339 -0.955959 318.011844 0.9958 -1.0630 -0.0245 1785986630824999
1785986630835000 44.820544722 89.008615506 495.0790 -1.018867 -0.956478 318.001033 0.9951 -1.0617 -0.0268 1785986630835000
1785986630845999 44.820544832 89.008615404 495.0810 -1.005410 -0.949751 317.988477 0.9977 -1.0525 -0.0268 1785986630845999
1785986630855998 44.820544922 89.008615271 495.0807 -1.013637 -0.949854 317.978003 0.9968 -1.0521 -0.0296 1785986630855998
1785986630866999 44.820545021 89.008615125 495.0804 -1.020558 -0.950561 317.965720 0.9962 -1.0526 -0.0325 1785986630866999
1785986630876999 44.820545110 89.008614992 495.0800 -1.024032 -0.951573 317.953511 0.9961 -1.0535 -0.0349 1785986630876999
1785986630886999 44.820545200 89.008614858 495.0797 -1.025570 -0.952773 317.940606 0.9963 -1.0544 -0.0371 1785986630886999
1785986630892998 44.820545254 89.008614778 495.0794 -1.026065 -0.953501 317.932445 0.9962 -1.0548 -0.0384 1785986630892998
1785986630902999 44.820545343 89.008614644 495.0791 -1.028604 -0.955635 317.926338 0.9954 -1.0552 -0.0402 1785986630902999
1785986630914000 44.820545441 89.008614497 495.0786 -1.028368 -0.956976 317.911423 0.9940 -1.0551 -0.0409 1785986630914000
1785986630928998 44.820545575 89.008614297 495.0780 -1.028581 -0.958796 317.891610 0.9913 -1.0548 -0.0405 1785986630928998
1785986630939999 44.820545666 89.008614132 495.0794 -1.039456 -0.963898 317.878168 0.9878 -1.0582 -0.0363 1785986630939999
1785986630944998 44.820545710 89.008614065 495.0792 -1.040796 -0.964168 317.871910 0.9867 -1.0584 -0.0350 1785986630944998
1785986630954998 44.820545799 89.008613931 495.0789 -1.044877 -0.964360 317.859383 0.9846 -1.0593 -0.0320 1785986630954998
1785986630965999 44.820545896 89.008613784 495.0785 -1.050913 -0.964179 317.845981 0.9824 -1.0607 -0.0289 1785986630965999
1785986630975999 44.820545985 89.008613649 495.0783 -1.058149 -0.963842 317.833796 0.9806 -1.0622 -0.0271 1785986630975999
1785986630986999 44.820546081 89.008613502 495.0780 -1.067635 -0.963488 317.819622 0.9790 -1.0640 -0.0267 1785986630986999
1785986630996999 44.820546170 89.008613367 495.0777 -1.076948 -0.963705 317.806046 0.9781 -1.0657 -0.0271 1785986630996999
1785986631006999 44.820546256 89.008613231 495.0775 -1.085033 -0.966008 317.796204 0.9778 -1.0675 -0.0271 1785986631006999
1785986631017998 44.820546353 89.008613082 495.0772 -1.095616 -0.965924 317.778985 0.9777 -1.0691 -0.0269 1785986631017998
1785986631027999 44.820546441 89.008612947 495.0769 -1.104531 -0.965858 317.762979 0.9786 -1.0700 -0.0270 1785986631027999
1785986631032998 44.820546485 89.008612880 495.0768 -1.108457 -0.965482 317.754623 0.9796 -1.0699 -0.0278 1785986631032998
1785986631044999 44.820546602 89.008612748 495.0774 -1.101583 -0.964903 317.734160 0.9867 -1.0637 -0.0300 1785986631044999
1785986631053998 44.820546682 89.008612627 495.0771 -1.109809 -0.963578 317.720361 0.9891 -1.0618 -0.0318 1785986631053998
1785986631063998 44.820546771 89.008612493 495.0768 -1.118273 -0.961730 317.706420 0.9904 -1.0597 -0.0307 1785986631063998
1785986631079998 44.820546913 89.008612279 495.0763 -1.130744 -0.958722 317.686912 0.9889 -1.0587 -0.0236 1785986631079998
1785986631085000 44.820546958 89.008612212 495.0762 -1.133782 -0.958028 317.681695 0.9877 -1.0595 -0.0207 1785986631085000
1785986631095000 44.820547047 89.008612078 495.0760 -1.136369 -0.956976 317.671970 0.9864 -1.0622 -0.0169 1785986631095000
1785986631105998 44.820547144 89.008611929 495.0759 -1.138360 -0.956069 317.668078 0.9877 -1.0646 -0.0160 1785986631105998
1785986631115998 44.820547233 89.008611794 495.0757 -1.138137 -0.953470 317.657310 0.9907 -1.0651 -0.0172 1785986631115998
1785986631126999 44.820547331 89.008611646 495.0755 -1.137457 -0.949902 317.642369 0.9941 -1.0642 -0.0202 1785986631126999
1785986631131999 44.820547376 89.008611579 495.0754 -1.137305 -0.948127 317.634526 0.9951 -1.0634 -0.0212 1785986631131999
1785986631146999 44.820547494 89.008611349 495.0748 -1.153684 -0.944216 317.610970 0.9911 -1.0653 -0.0168 1785986631146999
1785986631157998 44.820547592 89.008611201 495.0747 -1.154261 -0.941848 317.594134 0.9884 -1.0651 -0.0084 1785986631157998
1785986631168998 44.820547690 89.008611053 495.0746 -1.152927 -0.940234 317.578080 0.9837 -1.0679 -0.0002 1785986631168998
1785986631178998 44.820547778 89.008610918 495.0747 -1.148921 -0.939809 317.563858 0.9797 -1.0724 0.0020 1785986631178998
1785986631184000 44.820547822 89.008610850 495.0747 -1.146223 -0.939763 317.557098 0.9792 -1.0745 0.0001 1785986631184000
1785986631194998 44.820547919 89.008610700 495.0746 -1.140687 -0.938300 317.542976 0.9824 -1.0759 -0.0071 1785986631194998
1785986631204998 44.820548007 89.008610564 495.0745 -1.140254 -0.935796 317.537699 0.9851 -1.0748 -0.0130 1785986631204998
1785986631214998 44.820548096 89.008610428 495.0744 -1.138426 -0.933194 317.527317 0.9847 -1.0731 -0.0139 1785986631214998
